mins,fgm,fga,3pm,3pa,ftm,fta,dreb,oreb,reb,ast,stl,blk,to,pf,+/-,pts
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,3,0,1,1,3,0,1,1,2,3,0,0,1,3,2
16,0,1,0,0,0,1,0,2,2,3,0,0,0,2,-6,0
19,6,8,0,0,6,8,1,0,1,4,0,0,1,2,5,17
15,2,7,0,0,2,7,1,1,2,0,1,0,1,1,-14,5
15,2,2,0,0,2,2,0,1,1,4,1,0,0,1,7,4
16,6,8,0,0,6,8,0,0,0,5,2,0,1,0,0,12
16,2,4,0,0,2,4,0,1,1,2,1,0,1,1,-4,6
17,6,6,0,0,6,6,0,2,2,2,2,0,3,1,13,13
16,4,5,0,0,4,5,1,1,2,2,1,0,0,2,-5,8
16,2,4,0,0,2,4,0,1,1,4,0,0,1,0,-2,4
15,2,5,1,2,2,5,2,2,4,0,0,1,1,2,-2,5
20,6,6,0,0,6,6,1,3,4,0,1,1,1,1,-9,12
28,3,3,1,1,3,3,3,5,8,3,0,0,2,6,2,9
16,2,3,0,1,2,3,1,3,4,1,0,0,1,2,-3,4
15,2,4,0,1,2,4,0,4,4,0,1,0,2,1,-6,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,8,13,0,0,8,13,2,6,8,6,1,0,0,3,27,18
21,3,5,0,0,3,5,1,4,5,1,1,0,2,1,6,7
22,4,7,0,0,4,7,1,3,4,2,1,2,1,2,11,8
30,5,8,0,0,5,8,2,7,9,3,4,2,2,3,6,14
33,4,10,0,1,4,10,2,4,6,3,1,2,1,3,3,9
21,0,4,0,0,0,4,0,5,5,1,0,1,0,2,15,2
21,1,5,0,0,1,5,1,2,3,3,1,1,1,0,8,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1,0,0,0,1,1,1,2,2,0,0,0,1,1,0
6,0,2,0,1,0,2,0,1,1,0,0,0,0,0,-1,2
16,3,9,0,5,3,9,0,3,3,1,1,0,1,2,-6,7
27,4,15,0,4,4,15,2,4,6,3,2,1,2,2,-11,8
15,2,8,0,3,2,8,1,0,1,2,0,0,0,0,-15,5
24,2,5,1,2,2,5,0,2,2,9,1,0,4,0,-12,5
31,4,13,2,7,4,13,2,2,4,3,1,0,2,4,-13,15
27,2,9,1,4,2,9,1,1,2,6,0,1,3,2,-15,5
25,5,9,0,1,5,9,0,2,2,1,0,0,5,1,-17,10
25,4,13,2,7,4,13,0,4,4,3,2,0,2,2,-9,10
25,5,10,2,4,5,10,0,1,1,2,0,0,0,1,18,12
31,6,13,5,9,6,13,0,3,3,2,1,0,0,2,-9,22
39,11,19,9,12,11,19,1,0,1,2,0,0,1,4,17,40
29,6,12,2,6,6,12,0,2,2,0,0,0,0,0,-18,17
24,3,6,1,2,3,6,0,2,2,0,0,0,1,0,19,7
28,5,10,2,5,5,10,0,2,2,2,0,0,0,2,10,17
33,7,18,4,10,7,18,1,1,2,2,1,0,2,1,-4,19
26,4,10,2,6,4,10,0,0,0,0,1,0,0,2,-11,12
22,2,10,1,6,2,10,0,1,1,2,1,0,0,2,-5,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,4,0,1,1,4,0,3,3,2,1,0,1,0,3,2
5,0,2,0,1,0,2,0,0,0,2,1,0,2,3,2,0
2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,0,0,0,0,0,0,0,1,1,2,0,0,0,0,8,0
12,1,2,0,0,1,2,0,0,0,1,1,1,1,1,7,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,2,0,1,0,2,1,1,2,3,0,0,0,0,-2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,3,8,3,5,3,8,2,2,4,2,1,0,1,1,8,9
28,5,8,3,4,5,8,1,2,3,3,1,0,2,4,1,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,2,0,1,0,2,1,0,1,0,0,0,1,4,-3,0
31,3,10,1,7,3,10,3,6,9,4,0,1,1,1,7,7
26,4,7,0,1,4,7,1,1,2,1,1,1,0,2,-22,9
29,3,12,2,7,3,12,3,2,5,3,4,1,1,3,-4,9
35,6,10,3,4,6,10,0,3,3,5,2,0,0,4,-5,15
15,2,6,1,1,2,6,0,1,1,8,2,0,0,1,0,5
10,2,5,0,1,2,5,0,1,1,1,2,0,2,0,-6,4
18,4,5,0,1,4,5,0,3,3,3,3,0,2,0,18,10
15,3,4,1,1,3,4,0,1,1,7,1,0,1,3,12,8
14,3,7,0,2,3,7,1,1,2,7,0,0,0,0,-1,6
18,0,5,0,0,0,5,1,3,4,4,0,0,0,3,2,3
17,4,7,0,1,4,7,1,4,5,4,3,0,3,2,0,9
17,3,4,0,0,3,4,0,2,2,6,0,0,2,4,3,6
21,3,6,0,1,3,6,1,3,4,4,3,0,0,2,6,6
16,4,7,0,1,4,7,0,5,5,2,2,0,3,0,7,8
26,2,5,0,3,2,5,2,0,2,1,1,0,0,1,-6,4
35,3,10,2,6,3,10,2,5,7,1,1,0,1,3,9,8
17,0,3,0,3,0,3,0,3,3,1,0,1,0,5,6,0
23,2,2,2,2,2,2,0,2,2,1,2,0,1,1,10,6
24,2,6,1,3,2,6,0,2,2,2,1,2,1,2,-1,5
24,2,5,1,3,2,5,0,1,1,0,1,2,0,3,0,7
24,4,6,3,4,4,6,1,0,1,0,2,2,0,4,10,11
8,0,1,0,1,0,1,0,1,1,0,0,0,0,1,-4,0
5,1,2,0,0,1,2,1,1,2,0,0,0,0,1,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1,0,1,0,1,0,0,0,0,0,0,1,0,8,0
2,1,1,1,1,1,1,0,0,0,2,0,0,0,1,6,3
6,1,4,0,1,1,4,0,1,1,0,0,0,0,1,-2,2
2,0,1,0,0,0,1,0,2,2,0,0,0,0,0,1,0
12,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-6,0
12,3,5,2,2,3,5,0,2,2,4,1,0,1,0,8,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0
24,5,10,3,6,5,10,2,4,6,2,2,0,1,0,-11,13
22,3,9,1,3,3,9,0,2,2,1,2,0,1,4,-3,7
22,4,4,0,0,4,4,3,2,5,1,0,1,0,4,7,10
12,0,1,0,0,0,1,1,1,2,0,0,0,0,4,-15,2
28,6,8,0,0,6,8,3,7,10,1,0,0,0,0,14,14
24,2,6,0,0,2,6,5,7,12,0,0,0,2,4,7,8
22,0,2,0,0,0,2,4,1,5,0,0,0,1,4,-19,1
34,8,10,0,0,8,10,7,5,12,2,0,0,0,2,9,19
28,2,4,0,0,2,4,2,3,5,0,0,1,1,1,12,5
31,3,5,0,0,3,5,3,11,14,0,0,1,1,2,16,11
35,3,4,0,0,3,4,2,5,7,1,0,1,1,1,15,10
24,1,5,0,2,1,5,0,3,3,2,0,0,1,3,2,2
12,1,7,1,3,1,7,1,0,1,0,0,0,1,1,-1,3
19,2,10,2,5,2,10,0,0,0,1,0,0,1,0,1,6
27,2,10,0,2,2,10,0,1,1,2,0,0,1,1,-13,4
22,0,7,0,3,0,7,1,2,3,0,0,0,2,3,-5,0
25,4,12,0,4,4,12,0,3,3,2,0,0,1,1,3,9
16,3,6,0,1,3,6,0,0,0,2,0,0,1,2,-2,6
20,4,10,1,4,4,10,1,1,2,1,3,1,0,1,1,10
24,1,5,1,1,1,5,0,2,2,1,1,0,1,3,-2,3
31,5,9,2,3,5,9,0,4,4,5,1,0,1,3,3,17
21,3,5,1,2,3,5,0,2,2,0,0,0,1,1,1,10
16,1,5,0,0,1,5,0,0,0,0,1,0,1,1,-14,3
25,4,10,2,2,4,10,1,1,2,1,1,0,1,1,6,11
39,5,12,1,4,5,12,1,2,3,6,2,0,2,4,1,15
21,2,4,1,1,2,4,0,2,2,1,1,0,3,1,-13,6
26,4,10,0,2,4,10,0,1,1,3,1,0,0,2,6,8
28,7,14,1,3,7,14,1,1,2,2,2,0,2,4,10,20
43,5,14,2,6,5,14,3,7,10,0,0,0,2,4,-7,16
42,7,19,1,5,7,19,4,3,7,2,0,1,3,2,2,15
20,7,12,4,6,7,12,1,0,1,0,2,0,0,0,15,18
29,12,19,6,8,12,19,2,6,8,0,0,0,0,0,10,32
27,6,14,2,5,6,14,1,3,4,0,1,0,0,3,5,14
27,1,6,1,4,1,6,0,3,3,0,2,1,3,4,9,7
34,8,20,6,11,8,20,1,5,6,2,0,0,1,1,21,23
40,13,25,5,11,13,25,3,6,9,4,0,0,1,2,11,36
26,8,15,5,9,8,15,2,4,6,5,2,1,0,2,7,24
5,0,1,0,1,0,1,0,0,0,0,0,0,0,2,-3,0
2,1,2,0,1,1,2,0,0,0,0,0,0,0,0,-1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,3,0,1,2,3,1,0,1,0,0,1,0,0,-3,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,1,0,0,1,1,0,0,0,0,0,0,1,0,-5,2
18,1,2,0,0,1,2,0,0,0,0,2,0,1,4,4,4
28,5,8,2,4,5,8,1,1,2,1,1,0,2,3,15,15
18,3,6,0,1,3,6,0,2,2,0,0,0,1,5,2,6
34,5,14,2,7,5,14,1,2,3,4,2,1,3,1,16,14
18,2,9,1,4,2,9,1,1,2,0,1,1,1,2,8,5
16,2,3,0,1,2,3,0,1,1,2,0,1,2,2,8,4
21,2,5,0,1,2,5,1,3,4,1,0,0,0,2,0,4
31,9,17,5,10,9,17,1,3,4,2,1,0,0,3,15,26
26,3,9,2,5,3,9,0,1,1,0,1,0,2,2,-11,11
43,3,15,1,4,3,15,2,10,12,8,0,2,1,3,14,9
35,4,9,0,2,4,9,1,3,4,1,2,0,1,1,-12,11
44,7,13,2,4,7,13,1,10,11,3,1,0,4,2,10,16
32,2,7,0,2,2,7,1,3,4,4,4,1,2,1,-7,6
36,5,13,1,3,5,13,1,9,10,2,1,1,1,2,-11,15
39,9,14,0,4,9,14,0,5,5,2,0,2,1,5,-6,22
39,6,9,3,4,6,9,0,4,4,3,0,0,2,1,-16,16
24,4,12,2,5,4,12,3,3,6,2,1,1,2,2,-6,13
28,3,12,2,4,3,12,2,5,7,0,0,0,2,2,-9,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,2
4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-2,1
2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,7,0,5,0,7,0,6,6,0,1,0,1,2,-10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,3,0,1,2,3,2,2,4,0,1,2,0,3,-4,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,4,0,0,3,4,1,1,2,0,0,0,0,1,-2,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3,4,2,3,3,4,0,3,3,0,0,1,1,1,-10,8
34,3,8,1,5,3,8,0,2,2,1,1,0,1,4,7,7
23,1,5,1,3,1,5,0,4,4,1,0,0,1,2,17,3
41,4,9,3,6,4,9,1,3,4,0,0,0,1,4,3,11
30,7,10,3,5,7,10,0,3,3,0,0,0,1,2,14,17
33,4,9,3,5,4,9,1,3,4,0,0,0,0,1,4,13
34,5,9,2,3,5,9,2,3,5,0,1,0,2,3,-10,12
25,5,11,1,3,5,11,1,1,2,2,1,1,0,0,3,11
24,2,6,1,1,2,6,0,2,2,0,0,1,1,0,-1,5
38,4,14,1,4,4,14,0,1,1,2,0,0,0,1,-6,11
38,8,12,1,3,8,12,0,4,4,2,0,0,2,2,6,20
30,3,8,2,4,3,8,1,5,6,2,0,0,3,4,2,11
21,3,9,1,3,3,9,1,1,2,4,1,0,0,1,-2,7
32,5,10,1,3,5,10,0,4,4,2,5,0,1,4,14,13
31,6,9,3,5,6,9,0,0,0,1,4,1,3,0,-11,15
33,4,7,1,4,4,7,0,7,7,0,2,0,2,1,-2,15
29,2,6,1,2,2,6,0,1,1,0,2,0,2,2,3,5
36,7,11,2,3,7,11,0,1,1,3,1,1,2,5,2,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,5,10,1,3,5,10,2,2,4,3,0,0,0,2,15,11
7,0,2,0,0,0,2,0,0,0,0,0,0,1,0,-12,0
9,1,3,0,0,1,3,1,0,1,1,0,0,2,1,-1,2
10,3,5,2,3,3,5,1,2,3,3,0,0,0,0,7,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2
24,4,6,1,1,4,6,1,5,6,5,2,0,3,2,0,10
16,1,2,0,0,1,2,0,0,0,3,1,0,2,1,-14,2
10,0,2,0,1,0,2,0,0,0,2,0,0,0,0,4,0
21,1,5,0,3,1,5,0,0,0,1,0,0,2,5,-28,2
7,0,0,0,0,0,0,0,0,0,1,0,0,0,2,-7,0
23,5,8,2,4,5,8,1,1,2,1,0,0,1,3,1,12
21,4,6,2,3,4,6,0,2,2,1,1,0,4,1,-5,10
15,2,3,2,3,2,3,0,0,0,2,0,0,1,0,-4,6
13,2,4,1,2,2,4,0,3,3,2,2,0,0,1,2,5
11,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-7,0
17,2,8,1,3,2,8,0,0,0,0,1,1,0,1,-9,8
18,3,4,1,1,3,4,0,1,1,2,1,0,0,2,5,10
31,1,8,0,2,1,8,1,3,4,2,2,0,1,0,-17,4
10,0,1,0,0,0,1,0,3,3,0,0,0,1,0,-9,0
8,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1,0
10,2,3,0,0,2,3,0,1,1,1,0,0,0,0,7,4
7,2,5,0,1,2,5,0,1,1,1,0,0,0,1,-2,4
31,10,14,0,1,10,14,3,7,10,5,1,1,0,4,19,29
41,6,11,0,1,6,11,1,10,11,6,2,1,6,4,-1,19
50,10,18,1,2,10,18,5,11,16,0,1,3,3,3,5,28
37,4,10,0,1,4,10,1,10,11,3,0,3,3,2,21,14
34,5,10,0,0,5,10,2,4,6,4,0,1,5,2,18,14
34,7,12,0,0,7,12,1,5,6,2,1,1,2,3,-5,18
28,4,8,0,0,4,8,0,6,6,2,1,1,4,6,-4,10
38,12,16,0,0,12,16,3,6,9,2,2,1,2,2,16,25
35,2,10,0,0,2,10,2,5,7,3,0,0,2,4,-18,7
46,11,17,0,2,11,17,0,4,4,6,3,2,6,4,6,28
23,3,6,0,0,3,6,0,1,1,3,0,0,0,4,-2,8
22,1,7,0,4,1,7,0,1,1,2,0,0,0,2,-6,2
17,1,5,1,2,1,5,0,1,1,0,0,0,1,2,-12,3
20,2,6,0,3,2,6,0,2,2,3,1,1,1,4,-4,4
22,2,8,1,3,2,8,0,1,1,3,0,0,0,3,6,6
19,4,8,0,1,4,8,0,0,0,1,0,0,3,4,-28,8
23,2,5,0,1,2,5,0,4,4,1,2,1,1,2,4,5
20,4,9,0,2,4,9,0,4,4,1,2,0,0,1,8,8
26,8,14,1,4,8,14,1,1,2,1,2,2,1,4,17,17
1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,-2,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,5,1,2,3,5,0,2,2,0,1,0,0,0,7,7
2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,4,2,3,2,4,0,3,3,0,0,1,2,0,-2,8
20,4,9,1,4,4,9,0,8,8,1,1,0,0,1,-4,10
10,1,4,0,2,1,4,0,1,1,0,0,0,2,3,-7,4
12,3,6,0,1,3,6,1,2,3,0,0,0,2,2,-5,6
13,4,6,1,3,4,6,0,3,3,0,0,1,0,2,0,11
12,2,6,0,1,2,6,0,2,2,0,0,1,0,1,-4,6
5,0,1,0,0,0,1,0,0,0,2,1,0,0,0,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-3,0
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,1,3,0,2,1,3,0,1,1,5,1,0,0,2,3,3
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1,0,0,0,1,1,0,1,1,0,0,0,0,-2,1
3,0,1,0,0,0,1,1,0,1,1,0,0,0,1,-5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,3,0,1,2,3,0,2,2,1,0,0,0,3,8,4
20,3,7,1,3,3,7,1,2,3,1,1,0,2,1,8,7
9,0,1,0,1,0,1,0,0,0,0,1,0,0,0,-4,0
10,1,3,1,2,1,3,0,3,3,1,0,0,0,1,-9,3
12,1,4,0,2,1,4,0,0,0,1,0,0,0,1,-2,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
17,5,6,3,4,5,6,0,2,2,3,1,0,0,0,11,13
23,2,5,1,4,2,5,0,4,4,2,0,1,1,1,3,5
11,0,2,0,1,0,2,0,3,3,1,0,1,0,0,-2,0
20,2,5,0,0,2,5,0,3,3,2,0,0,1,1,10,4
24,4,8,1,2,4,8,2,8,10,2,0,0,0,3,23,11
21,6,10,0,2,6,10,1,8,9,2,1,0,2,6,-3,14
28,3,12,0,1,3,12,5,6,11,0,2,1,3,4,-9,12
13,1,7,0,0,1,7,2,0,2,1,2,0,2,1,-19,3
30,8,19,0,1,8,19,2,10,12,5,3,1,1,5,20,18
16,3,7,0,0,3,7,1,5,6,1,1,0,2,3,5,7
18,2,8,0,0,2,8,4,7,11,1,1,1,0,4,-4,6
21,5,10,0,0,5,10,1,10,11,1,0,2,1,1,-4,11
26,4,12,0,0,4,12,5,6,11,7,1,0,0,1,22,8
22,2,4,0,1,2,4,2,5,7,1,1,1,1,2,12,8
25,3,6,0,0,3,6,3,4,7,2,2,0,1,1,-12,7
17,2,3,0,1,2,3,2,4,6,1,1,0,0,2,-5,4
33,5,11,0,3,5,11,4,4,8,1,1,1,2,5,-4,12
27,0,4,0,0,0,4,4,4,8,0,0,0,3,2,-10,3
22,6,10,1,1,6,10,3,7,10,1,0,0,2,3,17,13
14,2,5,0,1,2,5,2,2,4,0,1,0,2,3,-17,4
20,4,5,0,0,4,5,2,3,5,2,2,3,0,0,27,8
23,5,7,1,1,5,7,1,7,8,2,2,2,4,2,19,11
15,0,3,0,0,0,3,1,6,7,8,2,0,1,0,20,0
27,6,10,0,1,6,10,3,8,11,10,2,0,2,4,21,12
33,5,16,1,4,5,16,3,7,10,15,2,0,3,2,15,13
39,10,22,1,6,10,22,4,1,5,12,3,0,4,5,5,27
27,5,14,0,3,5,14,1,7,8,15,5,0,5,2,18,16
35,8,19,0,4,8,19,3,5,8,7,2,1,4,4,-9,16
40,12,27,1,4,12,27,2,9,11,7,1,0,3,1,-15,27
44,13,24,0,2,13,24,2,6,8,10,3,0,5,3,18,30
37,7,13,3,4,7,13,2,6,8,15,0,0,4,3,1,24
37,9,21,1,2,9,21,1,9,10,14,1,1,8,3,5,26
20,2,7,1,5,2,7,0,2,2,0,1,3,1,3,7,8
20,3,7,0,1,3,7,2,1,3,2,0,0,1,1,-13,10
5,0,1,0,0,0,1,0,2,2,0,0,0,1,1,2,0
6,1,3,0,0,1,3,0,0,0,0,0,0,1,0,8,2
13,0,1,0,1,0,1,0,2,2,0,0,0,0,0,4,0
8,0,3,0,2,0,3,0,0,0,1,0,0,0,0,-11,0
17,2,5,2,3,2,5,0,1,1,0,1,1,0,1,2,8
5,0,1,0,0,0,1,0,1,1,0,0,0,0,1,-9,0
9,1,2,0,1,1,2,1,0,1,0,0,0,0,0,3,3
14,5,8,2,4,5,8,0,1,1,0,0,0,0,1,-6,13
5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,-13,0
3,0,0,0,0,0,0,1,1,2,0,0,0,0,0,-1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,1,0,1,0,1,0,2,2,0,0,0,0,0,-3,0
10,4,5,1,2,4,5,0,1,1,1,0,0,0,0,7,9
6,1,2,0,0,1,2,0,1,1,0,0,0,1,0,1,2
6,0,1,0,0,0,1,0,1,1,3,0,0,0,0,-4,0
4,0,1,0,0,0,1,1,0,1,0,0,0,0,0,-10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,7,1,3,2,7,1,3,4,1,0,0,0,2,-7,5
10,2,3,0,1,2,3,0,1,1,0,0,0,0,0,6,4
22,1,1,1,1,1,1,2,2,4,1,0,0,1,2,7,3
12,1,1,1,1,1,1,2,2,4,0,0,0,0,0,2,7
21,4,4,3,3,4,4,0,2,2,0,1,0,0,2,-4,11
23,3,7,1,4,3,7,2,3,5,0,0,1,1,3,-13,10
21,3,6,1,2,3,6,2,0,2,0,0,1,0,2,-10,7
13,1,2,0,0,1,2,0,0,0,0,0,0,0,2,-7,2
23,1,2,0,0,1,2,0,5,5,0,0,0,0,3,5,2
26,1,5,0,1,1,5,2,3,5,0,0,0,1,4,2,3
7,1,2,0,0,1,2,1,1,2,2,0,0,1,0,-4,5
20,2,9,0,3,2,9,0,5,5,2,1,1,0,2,-2,7
20,1,8,0,2,1,8,1,8,9,1,0,0,0,1,-10,3
17,1,5,0,3,1,5,0,3,3,1,0,0,0,2,-5,2
12,2,5,0,0,2,5,2,3,5,0,0,0,1,1,-11,7
24,2,7,1,3,2,7,0,3,3,1,0,0,1,4,3,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,2,0,0,2,2,1,2,3,0,0,0,0,0,-2,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,3,0,0,0,3,4,2,6,0,0,0,0,1,-15,0
14,0,3,0,0,0,3,0,3,3,1,2,1,1,5,-8,0
19,2,7,0,1,2,7,2,3,5,1,0,0,0,0,1,4
16,3,8,0,1,3,8,3,1,4,0,0,0,0,1,-9,6
21,3,5,0,1,3,5,1,4,5,1,1,0,1,5,-7,9
17,1,3,0,0,1,3,0,9,9,1,0,0,1,2,25,2
15,3,4,1,2,3,4,1,3,4,0,0,1,0,2,3,7
25,5,6,0,1,5,6,2,4,6,1,3,0,1,5,20,11
23,5,7,0,0,5,7,2,5,7,0,0,2,0,2,1,10
19,3,6,0,1,3,6,2,4,6,0,0,1,1,2,2,6
35,5,7,0,0,5,7,2,7,9,3,1,3,1,1,-9,12
24,3,7,0,0,3,7,3,3,6,0,1,3,1,3,-18,8
26,2,4,0,0,2,4,1,7,8,1,4,4,1,2,23,4
47,8,14,0,0,8,14,3,10,13,1,2,3,0,4,-3,18
19,2,2,0,0,2,2,1,7,8,1,0,2,1,1,7,4
30,5,7,0,0,5,7,2,7,9,1,3,3,2,5,9,14
28,9,11,0,0,9,11,3,4,7,4,1,1,1,5,-9,20
27,3,8,0,0,3,8,2,6,8,2,2,1,4,1,1,9
27,6,9,0,0,6,9,3,6,9,1,1,1,3,1,-20,12
33,6,14,1,2,6,14,3,10,13,6,0,2,5,5,7,19
35,13,22,0,0,13,22,6,10,16,3,1,1,2,5,26,36
39,10,25,1,1,10,25,4,12,16,5,3,2,6,4,11,24
39,17,29,1,2,17,29,2,11,13,2,1,0,5,4,16,48
46,21,30,1,3,21,30,1,11,12,4,1,2,7,6,15,56
32,4,21,0,2,4,21,1,4,5,4,0,0,2,2,-15,17
41,11,24,0,1,11,24,0,10,10,6,1,5,6,2,-8,26
31,3,17,1,3,3,17,5,9,14,1,3,2,6,2,-3,17
21,2,4,0,0,2,4,1,3,4,4,1,1,2,3,11,4
7,1,2,0,0,1,2,0,1,1,1,1,0,0,0,5,2
7,1,3,0,0,1,3,0,0,0,2,0,0,0,3,11,2
9,0,1,0,0,0,1,0,3,3,1,0,0,0,1,-11,0
10,1,5,0,0,1,5,0,1,1,1,0,0,0,0,-5,2
15,0,2,0,0,0,2,1,2,3,2,2,0,0,2,11,0
16,1,2,0,0,1,2,0,1,1,3,0,1,0,3,0,3
9,1,2,0,0,1,2,0,0,0,0,0,0,0,1,12,2
37,7,13,2,5,7,13,1,3,4,3,0,0,2,2,4,17
27,4,14,2,5,4,14,1,2,3,1,0,1,1,2,10,12
32,8,18,1,5,8,18,1,5,6,1,0,0,2,1,-4,24
26,5,11,1,5,5,11,0,1,1,2,1,0,1,3,27,15
32,7,18,3,8,7,18,0,5,5,1,0,3,0,2,12,20
35,6,16,4,10,6,16,1,2,3,5,0,0,3,0,18,18
25,4,10,0,3,4,10,0,4,4,1,0,0,2,3,22,11
32,14,20,7,12,14,20,0,5,5,1,0,2,1,1,14,45
33,14,26,4,10,14,26,0,2,2,3,0,0,5,1,13,32
35,4,10,0,0,4,10,7,12,19,2,0,4,0,2,21,11
42,4,6,0,0,4,6,2,9,11,3,0,2,2,3,13,12
41,6,7,0,0,6,7,2,13,15,0,0,2,0,4,2,16
33,2,5,0,0,2,5,3,10,13,1,0,0,1,1,-15,10
30,7,7,0,0,7,7,1,7,8,2,0,0,1,1,24,20
32,6,9,0,0,6,9,4,9,13,0,0,0,0,3,5,15
41,3,6,0,0,3,6,4,15,19,2,0,3,1,1,-4,9
34,3,5,0,0,3,5,4,15,19,0,0,1,1,1,-11,13
32,2,3,0,0,2,3,3,14,17,1,1,1,2,4,21,6
9,0,2,0,0,0,2,0,1,1,0,0,1,0,1,-19,0
22,4,8,0,0,4,8,1,2,3,3,0,5,2,3,-12,8
